OBJECTID_1,YearAnnexed_num,majorTreeType,inGreenwayBuffer
10543,1994,Spruce,0
10544,1994,Pine,0
10545,1994,Linden,0
10546,1994,Pine,0
10547,1994,Pine,0
10548,1994,Maple,0
10549,1994,Spruce,0
10550,1994,Spruce,0
10551,1994,Spruce,0
10552,1994,Ash,0
10553,1994,Ash,0
10554,1994,Pine,0
10555,1994,Pine,0
10556,1994,Linden,0
10557,1994,Spruce,0
10558,1994,Ash,0
10559,1994,Pine,0
10560,1994,Pine,0
10561,1994,Hackberry,0
10562,1994,Hackberry,0
10563,1994,Hackberry,0
10564,1994,Ash,0
10565,1994,Locust,0
10566,1994,Pine,0
10567,1994,Pine,0
10568,1994,Spruce,1
10569,1994,Locust,0
10570,1994,Pine,0
10571,1994,Locust,0
10572,1994,Spruce,0
10573,1994,Spruce,0
10574,1994,Spruce,0
10575,1994,Cottonwood,0
10576,1994,Spruce,0
10577,1994,Cherry,0
10578,1994,Cherry,0
10579,1994,Cherry,0
10580,1994,Hackberry,0
10581,1994,Hackberry,0
10582,1994,Hackberry,0
10583,1994,Cherry,0
10584,1994,Maple,0
10585,1994,Maple,0
10586,1994,Spruce,0
10587,1994,Spruce,0
10588,1994,Hackberry,0
10589,1994,Pine,0
10590,1994,Filbert,0
10591,1994,Hawthorn,0
10592,1994,Hackberry,0
10593,1994,Hackberry,0
10594,1994,Pine,0
10595,1994,Hackberry,0
10596,1994,Pine,0
10597,1994,Pine,0
10598,1994,Pine,0
10599,1994,Locust,0
10600,1994,Maple,0
10601,1994,Pine,0
10602,1994,Pine,0
10603,1994,Maple,0
10604,1994,Pine,0
10605,1994,Locust,0
10606,1994,Pine,0
10607,1994,Pine,0
10608,1994,Spruce,0
10609,1994,Spruce,0
10610,1994,Pine,0
10611,1994,Locust,0
10612,1994,Hackberry,0
10613,1994,Pine,0
10614,1994,Locust,0
10615,1994,Ash,0
10616,1994,Fir,0
10617,1994,Fir,0
10618,1994,Fir,0
10619,1994,Locust,0
10620,1994,Pine,0
10621,1994,Pine,0
10622,1994,Pine,0
10623,1994,Pine,0
10624,1994,Hackberry,0
10625,1994,Cherry,0
10626,1994,Cherry,0
10627,1994,Hackberry,1
10628,1994,Ash,1
10629,1994,Hackberry,1
10630,1994,Hackberry,1
10631,1994,Pine,1
10632,1994,Pine,1
10633,1994,Ash,1
10634,1994,Pine,0
10635,1994,Spruce,0
10636,1994,Spruce,0
10637,1994,Locust,0
10638,1994,Pine,0
10639,1994,Pine,0
10640,1994,Pine,0
10641,1994,Pine,0
10642,1994,Pine,0
10643,1994,Pine,0
10644,1994,Pine,0
10645,1994,Hackberry,0
10646,1994,Pine,0
10647,1994,Pine,0
10648,1994,Pine,0
10649,1994,Cottonwood,0
10650,1994,Cottonwood,0
10651,1994,Pine,0
10652,1994,Pine,0
10653,1994,Pine,0
10654,1994,Cottonwood,0
10655,1994,Cottonwood,0
10656,1994,Cottonwood,0
10657,1994,Cottonwood,0
10658,1994,Cottonwood,0
10659,1994,Cottonwood,0
10660,1994,Cottonwood,0
10661,1994,Cottonwood,0
10662,1994,Cottonwood,0
10663,1994,Cottonwood,0
10664,1994,Cottonwood,0
10665,1994,Cottonwood,0
10666,1994,Pine,0
10667,1994,Pine,0
10668,1994,Coffee tree,0
10669,1994,Hackberry,0
10670,1994,Hackberry,0
10671,1994,Coffee tree,0
10672,1994,Cottonwood,0
10673,1994,Cottonwood,0
10674,1994,Hackberry,0
10675,1994,Ash,0
10676,1994,Spruce,0
10677,1994,Spruce,0
10678,1994,Spruce,0
10679,1994,Spruce,0
10680,1994,Locust,0
10681,1994,Pine,0
10682,1994,Pine,0
10683,1994,Pine,0
10684,1994,Spruce,0
10685,1994,Spruce,0
10686,1994,Linden,0
10687,1994,Linden,0
10688,1994,Linden,0
10689,1994,Spruce,0
10690,1994,Locust,0
10691,1994,Spruce,0
10692,1994,Spruce,0
10693,1994,Locust,0
10694,1994,Hackberry,0
10695,1994,Ash,1
10696,1994,Linden,1
10697,1994,Linden,1
10698,1994,Hackberry,1
10699,1994,Locust,1
10700,1994,Ash,1
10701,1994,Locust,1
10702,1994,Ash,1
10703,1994,Spruce,1
10704,1994,Pine,1
10705,1994,Locust,1
10706,1994,Spruce,1
10707,1994,Spruce,1
10708,1994,Elm,1
10709,1994,Spruce,1
10710,1994,Spruce,1
10711,1994,Spruce,1
10712,1994,,1
10713,1994,Linden,1
10714,1994,Pine,1
10715,1994,Pine,1
10716,1994,Pine,1
10717,1994,Locust,1
10718,1994,Spruce,1
10719,1994,Spruce,1
10720,1994,Spruce,1
10721,1994,Locust,1
10722,1994,Pine,1
10723,1994,Hackberry,1
10724,1994,Pine,1
10725,1994,Hackberry,1
10726,1994,Pine,1
10727,1994,Spruce,1
10728,1994,Hackberry,0
10729,1994,Hackberry,0
10730,1994,Hackberry,0
10731,1994,Hackberry,0
10732,1994,Oak,0
10733,1994,Locust,0
10734,1994,Spruce,0
10735,1994,Spruce,0
10736,1994,Spruce,0
10737,1994,Locust,0
10738,1994,Hackberry,0
10739,1994,Pine,0
10740,1994,Pine,0
10741,1994,,0
10742,1994,Pine,0
10743,1994,Pine,0
10744,1994,Pine,0
10745,1994,Pine,0
10746,1994,Hawthorn,0
10747,1994,Pine,0
10748,1994,Pine,0
10749,1994,Hawthorn,0
10750,1994,Juniper,0
10751,1994,Juniper,0
10752,1994,Juniper,0
10753,1994,Sumac,0
10754,1994,Sumac,0
10755,1994,Hawthorn,0
10756,1994,Sumac,0
10757,1994,Sumac,0
10758,1994,Sumac,0
10759,1994,Hawthorn,0
10760,1994,Birch,0
10761,1994,Pine,0
10762,1994,Pine,0
10763,1994,Pine,0
10764,1994,Pine,0
10765,1994,Pine,0
10766,1994,Ash,0
10767,1994,Spruce,0
10768,1994,Spruce,0
10769,1994,Hackberry,0
10770,1994,Pine,0
10771,1994,Locust,0
10772,1994,Spruce,0
10773,1994,Spruce,0
10774,1994,Spruce,0
10775,1994,Maple,0
10776,1994,Filbert,0
10777,1994,Locust,0
10778,1994,Oak,0
10779,1994,Pine,0
10780,1994,Pine,0
10781,1994,Oak,1
10782,1994,Pine,0
10783,1994,Pine,0
10784,1994,Pine,1
10785,1994,Hackberry,1
10786,1994,Pine,1
10787,1994,Hackberry,1
10788,1994,Pine,1
10789,1994,Pine,1
10790,1994,Pine,1
10791,1994,Locust,1
10792,1994,Pine,1
10793,1994,Pine,1
10794,1994,Pine,1
10795,1994,Ash,0
10796,1994,Locust,1
10797,1994,Locust,0
10798,1994,Cottonwood,0
10799,1994,Pine,0
10800,1994,Pine,0
10801,1994,Cottonwood,0
10802,1994,Cottonwood,0
10803,1994,Cottonwood,0
10804,1994,Spruce,0
10805,1994,Spruce,0
10806,1994,Pine,0
10807,1994,Pine,0
10808,1994,Ash,0
10809,1994,Spruce,0
10810,1994,Spruce,0
10811,1994,Linden,0
10812,1994,Spruce,0
10813,1994,Pine,0
10814,1994,Spruce,0
10815,1994,Pine,0
10816,1994,Hackberry,0
10817,1994,Spruce,0
10818,1994,Locust,0
10819,1994,Ash,0
10820,1994,Ash,0
10821,1994,Pine,0
10822,1994,Pine,0
10823,1994,Spruce,0
10824,1994,Spruce,0
10825,1994,Spruce,1
10826,1994,Spruce,1
10827,1994,Linden,1
10828,1994,Ash,1
10829,1994,Linden,0
10830,1994,Linden,0
10831,1994,Locust,0
10832,1994,Spruce,0
10833,1994,Spruce,0
10834,1994,Pine,0
10835,1994,Pine,0
10836,1994,Pine,0
10837,1994,Pine,0
10838,1994,Locust,0
10839,1994,Spruce,0
10840,1994,Maple,0
10841,1994,Maple,0
10842,1994,Locust,0
10843,1994,Hawthorn,0
10844,1872,Elm,0
10845,1872,Oak,0
10846,1872,Ash,0
10847,1872,Ash,0
10848,1963,Locust,0
10849,1963,Pine,0
10850,1963,Locust,0
10851,1963,Locust,0
10852,1963,Pine,0
10853,1963,Locust,0
10854,1963,Locust,1
10855,1963,Pine,1
10856,1963,Pine,1
10857,1963,Pine,1
10858,1967,Pine,1
10859,1967,Pine,1
10860,1952,Elm,0
10861,1952,Elm,0
10862,1952,Hackberry,0
10863,1946,Maple,0
10864,1946,Maple,0
10865,1955,Cherry,0
10866,1955,Elm,0
10867,1955,Ash,0
10868,1955,Elm,0
10869,1955,Ash,0
10870,1955,Ash,0
10871,1955,Elm,0
10872,1955,Elm,0
10873,1955,Elm,0
10874,1960,Ash,0
10875,1960,Spruce,0
10876,1960,,0
10877,1960,Elm,0
10878,1962,Hawthorn,0
10879,1962,Juniper,0
10880,1962,Hawthorn,0
10881,1962,Hawthorn,0
10882,1960,Maple,0
10883,1960,Cherry,0
10884,1960,Cherry,0
10885,1960,Cherry,0
10886,1960,Ash,0
10887,1960,Maple,0
10888,1960,Maple,0
10889,1960,Ash,0
10890,1960,Aspen,0
10891,1960,Maple,0
10892,1960,Maple,0
10893,1960,Juniper,0
10894,1960,Juniper,0
10895,1960,Juniper,0
10896,1960,Juniper,0
10897,1960,Juniper,0
10898,1960,Juniper,0
10899,1960,Juniper,0
10900,1960,Juniper,0
10901,1960,Juniper,0
10902,1960,Juniper,0
10903,1960,Spruce,0
10904,1960,Spruce,0
10905,1960,Spruce,0
10906,1960,Spruce,0
10907,1960,Spruce,0
10908,1960,Spruce,0
10909,1960,Pine,0
10910,1960,Pine,0
10911,1960,Apple,0
10912,1960,Pine,0
10913,1960,Spruce,0
10914,1960,Maple,0
10915,1960,Catalpa,0
10916,1960,Catalpa,0
10917,1960,Catalpa,0
10918,1962,Linden,0
10919,1962,Pine,0
10920,1962,Oak,0
10921,1962,Oak,1
10922,1975,Oak,1
10923,1975,Locust,1
10924,1975,Oak,0
10925,1975,Oak,0
10926,1975,Oak,0
10927,1979,Oak,1
10928,1979,Oak,1
10929,1979,Oak,1
10930,1970,Pine,1
10931,1872,Spruce,0
10932,1999,Oak,0
10933,1999,Oak,0
10934,1999,Oak,0
10935,1995,Pear,0
10936,1999,Locust,0
10937,1999,Locust,0
10938,1999,Ash,0
10939,1999,Ash,0
10940,1999,Locust,0
10941,1999,Locust,0
10942,1999,Locust,0
10943,1999,Locust,0
10944,1999,Linden,0
10945,1999,Linden,0
10946,1999,,0
10947,1999,Cottonwood,0
10948,1872,Oak,0
10949,1872,Oak,0
10950,1872,Linden,0
10951,1872,Hackberry,0
10952,1903,Linden,0
10953,1872,Oak,0
10954,1872,Oak,0
10955,1872,Pear,0
10956,1872,Maple,0
10957,1872,Locust,0
10958,1891,Hackberry,0
10959,1872,Hackberry,0
10960,1872,Oak,0
10961,1890,Oak,0
10962,1890,Hackberry,0
10963,1872,Oak,0
10964,1872,Oak,0
10965,1963,Oak,0
10966,1872,Pear,0
10967,1872,Oak,0
10968,1872,Oak,0
10969,1885,Hackberry,0
10970,1872,Oak,0
10971,1922,Oak,0
10972,1872,Oak,0
10973,1990,Cottonwood,0
10974,1990,Cottonwood,0
10975,1961,Maple,0
10976,1961,Maple,0
10977,2007,Oak,0
10978,2007,Oak,0
10979,1890,Hackberry,0
10980,1890,Maple,0
10981,1890,Locust,0
10982,1890,Maple,0
10983,1890,Linden,0
10984,1890,Ash,0
10985,1970,Maple,0
10986,1970,Spruce,0
10987,1970,Ash,0
10988,1970,Ash,0
10989,1970,Apple,0
10990,1970,Apple,0
10991,1970,Ash,0
10992,1970,Ash,0
10993,1970,Ash,0
10994,1970,Ash,0
10995,1970,Ash,0
10996,1970,Locust,0
10997,1970,Spruce,0
10998,1970,Locust,0
10999,1970,Locust,0
11000,1970,Pine,0
11001,1970,Spruce,0
11002,1970,Spruce,0
11003,1970,Spruce,0
11004,1970,Juniper,0
11005,1970,Pine,0
11006,1970,Juniper,0
11007,1970,Juniper,0
11008,1970,Juniper,0
11009,1970,Juniper,0
11010,1970,Juniper,0
11011,1970,Juniper,0
11012,1970,Juniper,0
11013,1970,Juniper,0
11014,1970,Juniper,0
11015,1970,Juniper,0
11016,1970,Juniper,0
11017,1970,Juniper,0
11018,1970,Japanese lilac,0
11019,1970,Japanese lilac,0
11020,1970,Spruce,0
11021,1970,Spruce,0
11022,1970,Apple,0
11023,1970,Maple,0
11024,1970,Oak,0
11025,1970,Oak,0
11026,1970,Apple,0
11027,1970,,0
11028,1970,Pine,0
11029,1970,Oak,0
11030,1970,Cottonwood,0
11031,1970,Linden,0
11032,1970,Locust,0
11033,1970,Locust,0
11034,1970,Linden,0
11035,1970,Locust,0
11036,1970,Pine,0
11037,1970,Pine,0
11038,1970,Pine,0
11039,1970,Spruce,0
11040,1970,Spruce,0
11041,1970,Pear,0
11042,1970,,0
11043,1970,,0
11044,1970,,0
11045,1969,Locust,0
11046,1969,Ash,0
11047,1969,Spruce,0
11048,1969,Ash,0
11049,1969,Spruce,0
11050,1969,Locust,0
11051,1969,Spruce,0
11052,1969,Oak,0
11053,1969,Oak,0
11054,1969,Oak,0
11055,1969,Oak,0
11056,1969,Oak,0
11057,1969,Ash,0
11058,1969,Plum,0
11059,1969,Ash,0
11060,1969,Hawthorn,0
11061,1969,Hawthorn,0
11062,1969,Hawthorn,0
11063,1969,Pine,0
11064,1969,Locust,0
11065,1969,Spruce,0
11066,1969,Maple,0
11067,1969,Pine,0
11068,1969,Oak,0
11069,1969,Maple,0
11070,1969,Juniper,0
11071,1969,Oak,0
11072,1969,Juniper,0
11073,1969,Ash,0
11074,1969,Ash,0
11075,1969,Ash,0
11076,1969,Maple,0
11077,1969,Juniper,0
11078,1969,Juniper,0
11079,1969,Pine,0
11080,1969,Locust,0
11081,1969,Ash,0
11082,1969,Pine,0
11083,1969,Pine,0
11084,1969,Juniper,0
11085,1969,Spruce,0
11086,1969,Pine,0
11087,1969,Pine,0
11088,1969,Pine,0
11089,1969,Pine,0
11090,1969,Oak,0
11091,1969,Oak,0
11092,1969,Oak,0
11093,1969,Oak,0
11094,1969,Ash,0
11095,1969,Ash,0
11096,1969,Apple,0
11097,1969,Locust,0
11098,1969,Locust,0
11099,1969,Locust,0
11100,1970,Pear,0
11101,1970,Pear,0
11102,1970,Pine,0
11103,1970,Pine,0
11104,1970,Pine,0
11105,1970,Pine,0
11106,1969,Ash,0
11107,1969,Ash,0
11108,1969,Ash,0
11109,1969,Elm,0
11110,1969,Ash,0
11111,1969,Cottonwood,0
11112,1970,Ash,0
11113,1969,Aspen,0
11114,1969,Ash,0
11115,1969,Hawthorn,0
11116,1969,Ash,0
11117,1969,Pine,0
11118,1969,Pine,0
11119,1969,Ash,0
11120,1970,Ash,0
11121,1970,Ash,0
11122,1969,Cherry,0
11123,1969,Cherry,0
11124,1969,Linden,0
11125,1969,Locust,0
11126,1969,Locust,0
11127,1969,Spruce,0
11128,1969,Spruce,0
11129,1969,Cherry,0
11130,1969,Locust,0
11131,1969,Spruce,0
11132,1969,Locust,0
11133,1969,Apple,0
11134,1969,Apple,0
11135,1969,Locust,0
11136,1969,Apple,0
11137,1969,Locust,0
11138,1969,Pine,0
11139,1969,Locust,0
11140,1969,Pine,0
11141,1969,Cherry,0
11142,1969,Ash,0
11143,1969,Locust,0
11144,1976,Pine,0
11145,1976,Pine,0
11146,1976,Pine,0
11147,1976,Pine,0
11148,1976,Pine,0
11149,1976,Pine,0
11150,1976,Pine,0
11151,1976,Pine,0
11152,1976,Pine,0
11153,1976,Pine,0
11154,1976,Pine,0
11155,1976,Pine,0
11156,1976,Pine,0
11157,1976,Pine,0
11158,1976,Pine,0
11159,1976,Pine,0
11160,1976,Pine,0
11161,1976,Pine,0
11162,1976,Pine,0
11163,1976,Pine,0
11164,1976,Pine,0
11165,1976,Pine,0
11166,1976,Pine,0
11167,1976,Pine,0
11168,1976,Pine,0
11169,1976,Pine,0
11170,1976,Pine,0
11171,1976,Pine,0
11172,1976,Pine,0
11173,1976,Locust,0
11174,1976,Pine,0
11175,1976,Locust,0
11176,1976,Locust,0
11177,1976,Locust,0
11178,1976,Locust,0
11179,1976,Locust,0
11180,1976,Locust,0
11181,1976,Pine,0
11182,1976,Pine,0
11183,1976,Pine,0
11184,1976,Fir,0
11185,1976,Pine,0
11186,1976,Spruce,0
11187,1872,Locust,0
11188,1872,Locust,0
11189,1872,Locust,0
11190,1872,Locust,0
11191,1872,Locust,0
11192,1872,Locust,0
11193,1872,Locust,0
11194,1872,Locust,0
11195,1872,Locust,0
11196,1872,Locust,0
11197,1872,Locust,0
11198,1872,Locust,0
11199,1872,Locust,0
11200,1872,Ash,0
11201,1872,Ash,0
11202,1872,Ash,0
11203,1872,Pine,0
11204,1872,Pine,0
11205,1872,Ash,0
11206,1872,Pear,0
11207,1872,Maple,0
11208,1872,Ash,0
11209,1872,Maple,0
11210,1872,Ash,0
11211,1872,Maple,0
11212,1872,Maple,0
11213,1872,Maple,0
11214,1872,Maple,0
11215,1872,Maple,0
11216,1872,Hackberry,0
11217,1872,Oak,0
11218,1872,Ash,0
11219,1872,Ash,0
11220,1872,Oak,0
11221,1872,Oak,0
11222,1872,Oak,0
11223,1872,Oak,0
11224,1872,Locust,0
11225,1872,Locust,0
11226,1872,Locust,0
11227,1872,Maple,0
11228,1872,Spruce,0
11229,1872,Spruce,0
11230,1872,Spruce,0
11231,1872,Spruce,0
11232,1872,Pine,0
11233,1872,Pear,0
11234,1872,Pear,0
11235,1872,Pear,0
11236,1872,Oak,0
11237,1872,Spruce,0
11238,1872,Spruce,0
11239,1872,Spruce,0
11240,1872,Spruce,0
11241,1872,Spruce,0
11242,1872,Oak,0
11243,1872,Plum,0
11244,1872,Pine,0
11245,1872,Plum,0
11246,1872,Pine,0
11247,1872,Pine,0
11248,1872,Ash,0
11249,1872,Juniper,0
11250,1872,Juniper,0
11251,1872,Oak,0
11252,1872,Spruce,0
11253,1872,,0
11254,1872,Linden,0
11255,1872,Linden,0
11256,1872,Linden,0
11257,1872,Linden,0
11258,1872,Linden,0
11259,1872,Linden,0
11260,1872,Linden,0
11261,1872,Linden,0
11262,1872,Apple,0
11263,1872,Locust,0
11264,1872,Locust,0
11265,1872,Pine,0
11266,1872,Maple,0
11267,1872,Maple,0
11268,1872,Maple,0
11269,1872,Maple,0
11270,1872,Maple,0
11271,1872,Locust,0
11272,1872,Pine,0
11273,1872,Pine,0
11274,1872,Locust,0
11275,1872,Catalpa,0
11276,1872,Locust,0
11277,1872,Plum,0
11278,1872,Apple,0
11279,1872,Spruce,0
11280,1872,Plum,0
11281,1872,Spruce,0
11282,1872,Apple,0
11283,1994,Linden,0
11284,1994,Linden,0
11285,1994,Cottonwood,0
11286,1994,Hackberry,0
11287,1994,Hackberry,0
11288,1994,Pine,0
11289,1994,Pine,0
11290,1994,Spruce,0
11291,1967,Pine,0
11292,1967,Locust,0
11293,1967,Pine,0
11294,1967,Cherry,0
11295,1967,Apple,0
11296,1967,Apple,0
11297,1967,Hawthorn,0
11298,1967,Pine,0
11299,1967,Pine,0
11300,,Coffee tree,0
11301,,Coffee tree,0
11302,,Ash,0
11303,,Locust,0
11304,,Ash,0
11305,1967,Pear,0
11306,1967,Apple,0
11307,1967,Apple,0
11308,1967,Plum,0
11309,1967,Plum,0
11310,1967,Plum,0
11311,1967,Apple,0
11312,2012,Apple,0
11313,1967,Apple,0
11314,1967,,0
11315,2012,Apple,0
11316,1967,,0
11317,1967,Locust,0
11318,1967,Locust,0
11319,1980,,0
11320,1980,Ash,0
11321,1980,,0
11322,1980,Locust,0
11323,1980,Locust,0
11324,1980,Ash,0
11325,1980,,0
11326,1980,Ash,0
11327,1980,,0
11328,1980,Locust,0
11329,1980,Locust,0
11330,1980,Locust,0
11331,1980,,0
11332,1872,Ash,0
11333,1872,Locust,0
11334,1872,Locust,0
11335,1872,Locust,0
11336,1872,Maple,0
11337,1872,Hawthorn,0
11338,1872,Maple,0
11339,1872,Maple,0
11340,1872,,0
11341,1872,Birch,0
11342,1872,Juniper,0
11343,1872,Apple,0
11344,1872,Locust,0
11345,1872,Juniper,0
11346,1872,Fir,0
11347,1872,Oak,0
11348,1872,,0
11349,1872,Spruce,0
11350,1872,Oak,0
11351,1872,,0
11352,1872,Linden,0
11353,1872,Spruce,0
11354,1872,Spruce,0
11355,1872,Maple,0
11356,1872,Spruce,0
11357,2012,Pine,0
11358,2012,Pine,0
11359,1980,,0
11360,1980,,0
11361,2012,Ash,0
11362,2012,Plum,0
11363,2012,Ash,0
11364,2012,Plum,0
11365,1980,Locust,0
11366,1980,Ash,0
11367,1980,Locust,0
11368,1980,Locust,0
11369,2012,Plum,0
11370,2012,Plum,0
11371,2012,Ash,0
11372,2012,Ash,0
11373,2012,Ash,0
11374,2012,Locust,0
11375,2012,Locust,0
11376,2012,Locust,0
11377,1989,Locust,0
11378,1989,Locust,0
11379,1989,Locust,0
11380,1989,Locust,0
11381,1989,Locust,0
11382,1992,Ash,0
11383,1992,Ash,0
11384,1992,Ash,0
11385,1992,Ash,0
11386,1992,Locust,0
11387,1992,Locust,0
11388,1992,Locust,0
11389,1992,Locust,0
11390,1982,Pear,0
11391,1982,Pear,0
11392,1982,Pear,0
11393,1982,Ash,0
11394,1982,Cottonwood,0
11395,1982,Linden,0
11396,1982,Ash,0
11397,1982,Ash,0
11398,1982,Ash,0
11399,1982,Ash,0
11400,1982,Ash,0
11401,1982,Hackberry,0
11402,1982,Hackberry,0
11403,1982,Cottonwood,0
11404,1982,Maple,0
11405,1982,Maple,0
11406,1982,Hackberry,0
11407,1982,Cottonwood,0
11408,1982,Hackberry,0
11409,1982,Hackberry,0
11410,1982,Ash,0
11411,1982,Ash,0
11412,1982,Locust,0
11413,1982,Locust,0
11414,1982,Linden,0
11415,1982,Cottonwood,0
11416,1982,Ash,0
11417,1982,Linden,0
11418,1982,Linden,0
11419,1982,Pear,0
11420,1982,Pear,0
11421,1982,Catalpa,0
11422,1992,Ash,0
11423,1992,Ash,0
11424,1992,Oak,0
11425,1992,,0
11426,1992,,0
11427,1992,Maple,0
11428,1992,Pear,0
11429,1992,Locust,0
11430,1992,Pear,0
11431,1992,Juniper,0
11432,1992,Plum,0
11433,1992,Juniper,0
11434,1992,Juniper,0
11435,1992,Pear,0
11436,1992,Oak,0
11437,1992,Maple,0
11438,1992,Pear,0
11439,1992,Locust,0
11440,1992,Hackberry,0
11441,1992,,0
11442,1992,,0
11443,1970,Maple,0
11444,1970,Ash,0
11445,1970,Maple,0
11446,1970,Maple,0
11447,1970,Apple,0
11448,1970,Spruce,0
11449,1970,Apple,0
11450,1970,Plum,0
11451,1992,Ash,0
11452,1992,Spruce,0
11453,1992,Fir,0
11454,1992,Spruce,0
11455,1992,Pine,0
11456,1992,Linden,0
11457,1992,Spruce,0
11458,1992,Pear,0
11459,1992,Juniper,0
11460,1992,Linden,0
11461,1960,Spruce,0
11462,1960,Spruce,0
11463,1960,Spruce,0
11464,1960,Maple,0
11465,1960,Maple,0
11466,1960,Maple,0
11467,1960,Spruce,0
11468,1960,Locust,0
11469,1960,Locust,0
11470,1960,Locust,0
11471,1960,Locust,0
11472,1960,Locust,0
11473,1960,Spruce,0
11474,1960,Spruce,0
11475,1962,Spruce,0
11476,1962,Ash,0
11477,1962,Spruce,0
11478,1962,Spruce,0
11479,1962,Spruce,0
11480,1962,Spruce,0
11481,1962,Spruce,0
11482,1962,Maple,0
11483,1962,Locust,0
11484,1962,Locust,0
11485,1962,Locust,0
11486,1903,Linden,0
11487,1903,Maple,0
11488,1903,Apple,0
11489,1903,Linden,0
11490,1903,Ash,0
11491,1969,Pine,0
11492,1969,Pine,0
11493,1969,Pine,0
11494,1969,Pine,0
11495,1969,Pine,0
11496,1969,Apple,0
11497,1969,Spruce,0
11498,1969,,0
11499,1969,Pine,0
11500,1969,Pine,0
11501,1969,Pine,0
11502,1969,Juniper,0
11503,1969,Ash,0
11504,1969,Ash,0
11505,1969,Hackberry,0
11506,1969,Ash,0
11507,1969,Ash,0
11508,1969,Ash,0
11509,2001,Ash,1
11510,2001,Ash,1
11511,2001,Oak,1
11512,2001,Oak,1
11513,2001,Oak,1
11514,2001,Ash,1
11515,2001,Ash,1
11516,2001,,1
11517,2001,,1
11518,2001,,1
11519,2001,Catalpa,1
11520,2007,Ash,0
11521,2007,Juniper,1
11522,2007,Oak,1
11523,2007,Oak,1
11524,2007,Oak,1
11525,2007,Oak,1
11526,2007,Juniper,1
11527,2007,Juniper,1
11528,2007,Juniper,1
11529,2007,Juniper,0
11530,2007,Juniper,0
11531,2007,Juniper,0
11532,2007,Juniper,0
11533,2007,Juniper,0
11534,2007,Juniper,0
11535,2007,Oak,0
11536,1995,Linden,1
11537,1995,Locust,1
11538,1995,Linden,1
11539,1995,Linden,1
11540,1995,Linden,1
11541,1995,Pine,1
11542,1995,Pine,1
11543,1995,Pine,1
11544,1995,Locust,1
11545,1995,Catalpa,1
11546,1995,Catalpa,1
11547,1995,Catalpa,1
11548,1995,Catalpa,1
11549,1995,Oak,1
11550,1995,Oak,1
11551,1995,Oak,1
11552,1995,Maple,1
11553,1995,Maple,1
11554,1995,Locust,1
11555,1995,Coffee tree,1
11556,1995,Coffee tree,1
11557,1995,Coffee tree,1
11558,1995,Coffee tree,1
11559,1995,Hackberry,1
11560,1995,Hackberry,1
11561,1995,Hackberry,1
11562,1995,Pine,1
11563,1995,Maple,1
11564,1995,Maple,1
11565,1995,Cottonwood,1
11566,1995,Elm,1
11567,1995,Cottonwood,1
11568,1995,Spruce,1
11569,1995,Fir,1
11570,1995,Catalpa,1
11571,1995,Catalpa,1
11572,1995,Catalpa,1
11573,1995,Maple,1
11574,1995,Maple,1
11575,1995,Maple,1
11576,1995,Spruce,1
11577,1995,Spruce,1
11578,1995,Spruce,1
11579,1995,Locust,1
11580,1995,Maple,1
11581,1995,Oak,1
11582,1995,Oak,1
11583,1995,Maple,1
11584,1995,Maple,1
11585,1995,Maple,1
11586,1995,Maple,1
11587,1995,Pine,1
11588,1995,Pine,1
11589,1995,Pine,1
11590,1995,Locust,1
11591,1995,Locust,1
11592,1995,Maple,1
11593,1995,Hackberry,1
11594,1995,Hackberry,1
11595,1995,Ash,1
11596,1995,Maple,1
11597,1995,Oak,1
11598,1995,Catalpa,1
11599,1995,Oak,1
11600,1995,Oak,1
11601,1995,Oak,1
11602,1995,Oak,1
11603,1995,Oak,1
11604,1995,Oak,1
11605,1995,Oak,1
11606,1995,Pine,1
11607,1995,Pine,1
11608,1995,Pine,1
11609,1995,Pine,1
11610,1995,Pine,1
11611,1995,Hackberry,1
11612,1995,Hackberry,1
11613,1995,Spruce,1
11614,1995,Spruce,1
11615,1995,Spruce,1
11616,1995,Spruce,1
11617,1995,Spruce,1
11618,1995,Ash,1
11619,1995,Ash,1
11620,1995,Hackberry,1
11621,1995,Hackberry,1
11622,1995,Spruce,1
11623,1995,Maple,1
11624,1995,Maple,1
11625,1995,Maple,1
11626,1995,Linden,1
11627,1995,Linden,1
11628,1995,Linden,1
11629,1995,Linden,1
11630,1995,Linden,1
11631,1995,Birch,1
11632,1995,Pine,1
11633,1995,Pine,1
11634,1995,Pine,1
11635,1995,Coffee tree,1
11636,1995,Coffee tree,1
11637,1995,Coffee tree,1
11638,1995,Ash,1
11639,1995,Ash,1
11640,1995,Birch,1
11641,1995,Birch,1
11642,1995,Birch,1
11643,1995,Linden,1
11644,1995,Catalpa,1
11645,1995,Catalpa,1
11646,1995,Catalpa,1
11647,1995,Catalpa,1
11648,1995,Catalpa,1
11649,1995,Catalpa,1
11650,1995,Catalpa,1
11651,1995,Ash,1
11652,1995,Birch,1
11653,1995,Birch,1
11654,1995,Linden,1
11655,1995,Pine,1
11656,1995,Pine,1
11657,1995,Pine,1
11658,1995,Pine,1
11659,1995,Pine,1
11660,1995,Catalpa,1
11661,1995,Catalpa,1
11662,1995,Catalpa,1
11663,1995,Locust,1
11664,1995,Locust,1
11665,1995,Spruce,1
11666,1995,Spruce,1
11667,1995,Spruce,1
